customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST00382,56.0,Male,East,Secondary,Self-Employed,89660.35269297846,137148.44829435178,Education,732.1135563897582,11,130,18.090948105377258,2017-10-21,1
CUST00383,44.0,Male,East,Post-Graduate,Unemployed,120392.29114466181,235562.54348675004,Car,697.7583738814009,0,58,58.827874941042055,2021-06-15,1
CUST00384,33.0,Male,West,Secondary,Salaried,235767.36654643784,250719.5724804037,Home,646.8985900167461,9,166,26.197895080252604,2019-11-01,0
CUST00385,50.0,Male,East,Graduate,Salaried,167317.79124439237,117388.52047987016,Car,592.2834493939307,0,149,22.42030494700105,2016-12-20,0
CUST00386,48.0,Female,West,Secondary,Salaried,,248041.91162322366,Home,693.8130625605987,5,137,35.0996683752917,2025-03-23,1
CUST00387,27.0,Male,South,Graduate,Salaried,225459.96199042333,259551.19399082556,Car,,0,93,29.12894413015327,2020-11-12,1
CUST00388,42.0,,North,Secondary,Self-Employed,119119.12049859516,67476.30523541883,Home,594.8607590187852,4,150,63.117322127680296,2016-09-20,1
CUST00389,28.0,Male,West,Post-Graduate,Self-Employed,149080.16755440898,188478.73662121562,Home,542.5395924723061,3,187,20.354163130636245,2026-02-04,1
CUST00390,,Female,West,Graduate,Self-Employed,237975.85919783183,126348.0836682777,Car,581.9528783330293,4,57,21.59979620249407,2018-01-20,1
CUST00391,62.0,Male,West,Secondary,Salaried,50668.10253634491,312241.5887784952,Other,609.736171549022,6,54,26.06677378364492,2020-09-18,1
CUST00392,37.0,Female,South,Primary,Salaried,96616.484513152,125705.46967605893,Business,742.998982735318,5,76,35.50972705502943,2022-07-05,0
CUST00393,26.0,,South,Secondary,Salaried,71763.21294306577,83304.54782014572,Business,718.8607159805792,11,177,18.631706801907033,2024-03-06,0
CUST00394,36.0,Male,West,Graduate,Salaried,38533.54134562998,160346.37397337484,Business,613.994597254874,8,145,23.215525781562977,2023-11-11,1
CUST00395,42.0,Female,South,Secondary,Self-Employed,121543.31576260623,103934.25844937435,Home,617.1044832246085,5,20,36.867580729451795,2022-06-22,1
CUST00396,25.0,Other,West,Post-Graduate,Salaried,445491.7160302044,248896.55124390396,Business,,8,17,11.418207608876486,2017-07-20,0
CUST00397,26.0,Female,West,Graduate,Salaried,32726.923059917557,108629.00703197256,Home,671.3877399540211,3,24,49.56278575478545,2017-02-01,1
CUST00398,28.0,Female,South,Secondary,Salaried,96822.20460455483,161336.37907328174,Other,670.2731807899439,0,70,27.926987108559615,2025-02-02,1
CUST00399,56.0,Male,West,Graduate,Self-Employed,144976.32918041782,352535.0093409376,Car,593.7299675604545,0,51,10.740830137964005,2023-06-20,1
CUST00400,57.0,Female,West,Graduate,Self-Employed,1062815.4331583462,281887.77539103926,Car,,9,151,20.128193260791193,2017-10-14,1
CUST00401,36.0,Male,North,Secondary,Salaried,,206678.47455084568,Home,650.340933377527,6,177,39.19981834692072,2018-07-23,1
CUST00402,49.0,Male,West,Secondary,Salaried,45273.18447181717,152697.04566794672,Home,642.7046602421032,2,169,11.459161428395008,2021-06-02,0
CUST00403,23.0,Other,East,Primary,Salaried,113512.93177581081,197096.3999944261,Other,708.725432948469,1,126,26.754864032487557,2023-05-30,0
CUST00404,26.0,Male,West,Graduate,Salaried,62689.02138679942,229691.40655207328,Business,711.2283071532839,5,58,9.843169945417332,2025-09-27,1
CUST00405,28.0,Female,South,Graduate,Self-Employed,26530.412010944357,99379.2698812701,Other,576.4833732240371,5,10,4.991888613218734,2017-11-10,1
CUST00406,43.0,Female,West,Graduate,Self-Employed,202147.99008092098,249114.67758167413,Car,609.9828387399298,6,18,22.569289164655395,2025-10-08,1
CUST00407,52.0,Female,South,Post-Graduate,Salaried,175436.33488851698,93821.84281543398,Car,595.0101173423762,4,136,7.2207681367183305,2024-07-24,1
CUST00408,53.0,Other,North,Post-Graduate,,101823.5391876913,216690.6344244232,Business,761.0820612888172,7,90,40.34507328608111,2017-03-25,1
CUST00409,29.0,Male,West,Graduate,Unemployed,113260.39338161529,93578.39355446798,Car,830.2792423812672,6,187,8.552324103808056,2023-11-30,1
CUST00410,62.0,Male,North,Post-Graduate,Salaried,188074.00493559433,434259.7436292758,Home,612.9102899890471,1,166,52.76420666290272,2021-04-27,0
CUST00411,63.0,Male,South,Secondary,Self-Employed,112939.0751200591,238391.79877464147,Car,636.6323803554494,0,31,57.37700878871005,2024-10-24,0
CUST00412,,Male,West,Secondary,Salaried,169805.76990158932,74756.19474089183,Education,717.3851864957865,8,11,11.365311988711943,2019-12-15,1
CUST00413,22.0,Male,West,Secondary,Salaried,82578.99913940577,162679.40245529427,Business,593.4231136616222,4,135,10.647411080764439,2019-08-12,1
CUST00414,61.0,Male,East,Primary,Salaried,216899.68469907643,125403.1439148112,Business,719.1926662065981,11,179,27.42113886057109,2021-09-04,1
CUST00415,40.0,Female,East,Graduate,Salaried,119667.39146081907,118200.37246712948,Business,648.330458955023,10,6,32.93806685668704,2018-11-12,1
CUST00416,59.0,Female,South,Post-Graduate,Unemployed,110905.21162675337,175176.9286865745,Education,510.5008237640029,4,84,19.690408189431718,2018-12-21,1
CUST00417,63.0,Male,South,Primary,Salaried,,102334.60097125445,Other,545.9653135702645,11,157,43.640676155339456,2018-02-10,1
CUST00418,58.0,Female,South,Secondary,Salaried,117262.8778376001,238168.30878583033,Home,622.9716746199367,9,64,12.108326863623995,2018-05-23,1
CUST00419,28.0,Male,East,Graduate,Salaried,,231498.12277208435,Business,747.8358843832676,3,28,15.645745314117907,2017-10-02,1
CUST00420,60.0,Male,West,Post-Graduate,Salaried,67307.72974455681,194019.19713830962,Car,578.5972321288817,1,19,44.3811330085629,2025-09-11,0
CUST00421,46.0,Female,West,Secondary,Salaried,60522.75100566144,161175.2781158816,Home,607.2719518953628,4,99,14.10699842130818,2022-09-25,0
CUST00422,43.0,Female,West,Graduate,Salaried,52065.56354921951,226366.15972784883,Car,,1,146,29.453840091389228,2019-03-15,1
CUST00423,48.0,Female,North,Primary,Self-Employed,353225.8177790484,241758.06001250277,Home,516.4988035151193,11,186,17.864919484986505,2023-06-11,1
CUST00424,62.0,Male,South,Secondary,Salaried,219433.26583678788,204323.30941918763,Home,673.8842624846118,6,138,25.841635973423415,2019-01-31,0
CUST00425,59.0,Female,North,Post-Graduate,Salaried,312456.4883819873,84462.50511415816,Car,526.5007931120718,10,85,74.17286179171847,2018-04-17,1
CUST00426,60.0,Female,East,Post-Graduate,Unemployed,47394.57209046409,109733.16697208087,Car,695.3747367569429,8,22,16.62061448569709,2025-12-23,1
CUST00427,36.0,Female,South,Primary,Salaried,103027.60592047029,142339.38771167002,Home,585.2977534210085,8,24,39.59829973711974,2021-03-01,1
CUST00428,23.0,Female,West,Post-Graduate,Unemployed,45428.522010060035,77816.17170320688,Business,574.6360687828147,10,119,19.193068422531585,2021-06-28,1
CUST00429,29.0,Female,South,Graduate,Salaried,65028.64042020371,182043.6125350297,Car,,5,194,56.52281175188521,2020-01-05,1
CUST00430,64.0,Female,North,Post-Graduate,Self-Employed,56904.16465405085,329556.3396739579,Education,713.5192407600853,0,44,20.53864616227934,2021-05-29,1
CUST00431,27.0,Female,North,Graduate,Self-Employed,207679.31286425074,304323.08126796474,Education,680.100788484575,5,43,39.410998242031845,2020-07-27,0
CUST00432,41.0,Other,West,Graduate,Self-Employed,77828.43977206715,235581.70430723927,Home,666.6114799880285,4,184,7.392480436454201,2022-01-16,0
CUST00433,48.0,Female,East,Graduate,,187405.05076603507,234182.4911107419,Other,667.7441767533785,3,36,22.032996958202514,2020-05-10,1
CUST00434,44.0,Male,North,Graduate,Salaried,141842.49541378315,492696.06676678534,Home,680.5857510209329,11,128,44.309092290139176,2025-11-19,1
CUST00435,61.0,Female,North,Secondary,Unemployed,3932430.9079282507,248185.546329192,Home,685.8428956838803,5,112,53.61623473597367,2021-07-28,0
CUST00436,38.0,Male,East,Primary,Salaried,,258543.13961409192,Business,,5,31,25.709791500658923,2025-03-04,0
CUST00437,34.0,Male,North,Secondary,Salaried,2101422.4633071017,79264.26319994435,Business,702.3602359024592,5,114,27.90049178600554,2022-10-16,0
CUST00438,,Female,West,Graduate,Salaried,196391.32860860424,316921.50286956434,Other,586.144781985504,1,184,26.21672892208705,2026-01-22,0
CUST00439,41.0,Female,East,Secondary,Salaried,55048.65432101168,198639.85200744143,Other,737.31146108971,6,101,43.52457603472743,2017-04-04,1
CUST00440,63.0,Female,North,Graduate,Salaried,,156389.94696087216,Other,712.5954919030786,3,195,31.94680593685647,2019-05-02,1
CUST00441,46.0,Male,North,Post-Graduate,Salaried,120775.28845852464,138161.8271981598,Other,824.4720803667766,11,78,26.115527604796196,2018-09-17,0
CUST00442,43.0,Male,West,Primary,Salaried,86121.4892472528,123710.85184630236,Other,,8,195,28.46226510378223,2024-12-29,1
CUST00443,38.0,Male,South,Graduate,Self-Employed,60212.70814764585,305098.03774824215,Home,722.7279749238072,9,21,33.130660885440264,2025-12-01,0
CUST00444,61.0,Other,South,Graduate,Self-Employed,,160463.30006451055,Home,525.1569369589917,1,53,22.915594185139604,2023-07-18,1
CUST00445,32.0,Other,West,Post-Graduate,Salaried,337691.2371694528,126015.56632500922,Education,725.3357393844578,4,85,14.812965960966421,2018-10-25,0
CUST00446,46.0,Female,West,Secondary,Salaried,98756.22229637529,110660.98279605749,Education,744.1164817891411,3,120,32.59043712343745,2024-07-07,1
CUST00447,26.0,Female,West,Graduate,Salaried,157830.66565351843,177246.97841612282,Car,770.3777034710761,8,27,40.661985862427045,2017-11-26,1
CUST00448,42.0,Female,West,Post-Graduate,Salaried,,135970.76085508388,Home,659.63730818732,3,102,24.05867530959992,2020-08-24,1
CUST00449,47.0,Female,South,Post-Graduate,Salaried,61826.554292457484,121312.14623371106,Other,622.6485299113592,7,76,8.407769239056732,2019-10-12,0
CUST00450,37.0,Male,North,Graduate,Salaried,188941.15295825686,81545.95581666552,Car,562.8388179778703,7,145,40.707807571460705,2026-05-11,1
CUST00451,61.0,,West,Graduate,Salaried,43925.674693787085,262939.35093384597,Business,570.1571230506369,5,155,29.57251566345398,2021-06-08,1
CUST00452,42.0,Female,East,Graduate,Unemployed,76946.96822894232,151901.62134235422,Home,647.9514660355427,5,61,23.61184340024365,2021-01-29,1
CUST00453,,Female,South,Post-Graduate,Salaried,100751.91092668893,94596.9649446706,Education,509.88496022369344,10,194,39.68348699518038,2017-07-21,0
CUST00454,25.0,Male,West,Graduate,Salaried,105537.70496735096,142113.58757637214,Home,588.5425113534961,7,186,13.220870900235942,2017-09-29,1
CUST00455,59.0,Female,North,Primary,Salaried,88658.21978636004,214178.70764776386,Home,657.1617640608521,11,152,40.334084995298504,2026-02-03,1
CUST00456,29.0,Male,South,Post-Graduate,Salaried,125177.9831384775,165118.79042221644,Home,655.3762762168169,11,90,13.5863779971311,2023-08-13,0
CUST00457,30.0,Male,North,Graduate,Salaried,149598.96910519066,179063.69757294975,Home,572.4484997303337,9,184,13.465139637544732,2021-02-24,0
CUST00458,38.0,Female,South,Graduate,Self-Employed,153396.68036179047,166254.35089874244,Business,551.2909351633091,8,27,1.544282188739145,2023-08-20,1
CUST00459,62.0,Female,North,Secondary,Salaried,54639.79349149535,85954.39224046239,Education,563.2390034891187,4,109,14.051778729741715,2025-10-03,0
CUST00460,34.0,Female,North,Graduate,Salaried,83241.96954289427,261516.92198882418,Home,632.3318272956104,10,167,29.97868641008978,2022-06-02,1
CUST00461,30.0,Male,North,Secondary,Unemployed,202168.68802563858,69277.60133048314,Business,820.3837714466613,0,71,14.041945257499755,2019-12-14,0
CUST00462,27.0,Male,East,Graduate,Self-Employed,168853.76315639765,205000.62098390172,Car,734.8271268853817,0,38,45.45736248076888,2024-08-24,1
CUST00463,48.0,Female,East,Secondary,Self-Employed,43316.30184266733,221413.09874158478,Home,667.1355523107393,1,37,12.083614873595657,2022-02-14,1
CUST00464,63.0,Female,East,Graduate,Salaried,121891.66534099026,145812.6923773563,Business,694.3112612274962,9,50,23.436304771439215,2016-11-08,0
CUST00465,58.0,Male,West,Post-Graduate,Self-Employed,30123.619691535878,194213.09477718166,Other,731.2691899104113,9,85,34.787458281959815,2018-06-16,1
CUST00466,60.0,Female,South,Primary,Salaried,101535.2127795483,141695.0178732354,Car,704.0494920743192,4,177,34.23662762451973,2022-04-25,1
CUST00467,64.0,Male,South,Post-Graduate,Salaried,308248.0854716674,195388.9764203176,Education,625.3432021258194,3,151,52.53065703672194,2026-08-24,1
CUST00468,45.0,Female,West,Graduate,Salaried,55896.90940213345,267389.3919468951,Home,582.3529434742769,0,91,23.285348886758573,2025-01-28,1
CUST00469,30.0,Female,North,Post-Graduate,Salaried,59838.597370231284,109528.1405785925,Home,639.978066341957,3,19,61.7615693887606,2020-06-02,1
CUST00470,63.0,Male,West,Graduate,Salaried,156125.87766162696,227972.98851119418,Business,730.3393333529536,3,127,20.53165031952698,2020-10-27,0
CUST00471,32.0,Male,North,Graduate,Salaried,39117.26039423284,379344.10510910104,Education,628.3687059644607,9,125,13.168749857704867,2022-05-30,1
CUST00472,56.0,Female,West,Graduate,Unemployed,67531.33437222424,185773.3444254437,Other,561.625949668988,3,82,31.67041608408801,2018-08-26,0
CUST00473,50.0,Female,North,Post-Graduate,Unemployed,141190.40981099114,126556.97585807694,Car,512.1241605780542,0,70,18.452405223454853,2019-01-26,0
CUST00474,29.0,Female,West,Graduate,Self-Employed,67469.33594766483,504647.9919389486,Education,640.3175390657431,8,43,20.331075400445034,2024-09-13,0
CUST00475,38.0,Female,East,Secondary,Salaried,85683.71024296807,170135.9529266786,Home,567.9486205969727,2,22,33.38216071364024,2019-11-14,1
CUST00476,28.0,Female,West,Graduate,Self-Employed,154277.9965123875,182730.00354547333,Business,615.0787290898986,3,191,13.138044795976208,2022-03-24,1
CUST00477,33.0,Other,North,Post-Graduate,Salaried,127125.19281966919,184644.40232520585,Other,766.4986023082657,4,164,6.324390760614179,2017-09-30,1
CUST00478,36.0,Male,East,Graduate,Self-Employed,,203603.8888258735,Business,645.6920231002448,6,25,12.87162977978753,2023-09-02,1
CUST00479,,Male,West,Graduate,,80541.40124972962,137387.75387836935,Car,589.9631380200977,5,172,64.87924838370803,2026-03-24,1
CUST00480,45.0,,East,Graduate,Self-Employed,123258.20592001654,178973.92974839607,Education,674.7001024793495,4,31,31.96944417569556,2024-05-10,1
CUST00481,58.0,Male,East,Post-Graduate,Salaried,91652.57894559976,261997.92731968808,Business,803.67637336642,7,6,15.171463273501185,2023-10-27,1
CUST00482,,Female,East,Secondary,Self-Employed,129921.19664146175,135036.37821538444,Business,640.3443001274379,0,101,35.074171301507015,2021-12-26,1
CUST00483,32.0,Male,South,Graduate,Unemployed,73265.1832255237,131926.86716921348,Home,461.5578957878423,6,43,42.278712720924524,2025-05-26,1
CUST00484,56.0,Female,East,Primary,Salaried,88473.52337860539,140639.86630017922,Business,702.0061261220784,11,60,9.196537367485474,2024-07-20,1
CUST00485,38.0,Female,East,Secondary,Salaried,54503.77936908775,94005.97198673959,Other,677.714404874147,5,111,38.5361987177955,2026-01-31,1
CUST00486,48.0,Female,West,Secondary,Unemployed,96663.9137070335,115679.67976137357,Education,657.209788439658,10,131,32.31882665235935,2021-10-27,0
CUST00487,24.0,Male,North,Secondary,Salaried,60681.82336189283,113347.0962645826,Car,632.4658193071226,4,17,33.88875698100011,2026-04-30,1
CUST00488,23.0,Male,South,Graduate,Self-Employed,50593.183355336536,162712.2753578571,Business,585.4182260092175,6,130,16.292247510403442,2016-09-05,0
CUST00489,25.0,Male,West,Secondary,Salaried,115288.92970866585,247229.62209127125,Other,771.1979379147085,2,188,17.839875646104772,2020-11-03,0
CUST00490,39.0,Male,West,Graduate,Salaried,112155.75630997567,336669.5109364506,Car,502.93525322327616,0,198,48.49163003593945,2016-12-14,1
CUST00491,41.0,Male,South,Secondary,Salaried,157901.11173445583,167475.82786772598,Other,625.2831135350608,8,60,25.705148111661515,2025-04-07,1
CUST00492,42.0,Female,East,Secondary,Salaried,76215.84489056213,204481.92734412517,Business,623.4127862731301,1,32,23.79862410580946,2017-08-14,1
CUST00493,35.0,Female,South,Secondary,Self-Employed,126100.14957348292,183817.17030437398,Business,718.2753441917755,9,68,22.074923776985923,2020-09-15,1
CUST00494,29.0,Female,North,Primary,Salaried,137376.21600193734,57141.19118782044,Education,,2,75,47.166351014795104,2022-08-28,0
CUST00495,,,South,Graduate,Salaried,128909.2934799757,91679.54271242097,Home,631.8612951978006,7,196,32.83249737616272,2022-01-09,1
CUST00496,47.0,Male,South,Graduate,Salaried,60150.66579897564,238144.31765479592,Other,665.4372681814949,11,188,25.783822714252803,2025-04-05,1
CUST00497,40.0,Female,East,Graduate,Salaried,107971.01488190595,250006.59736590044,Home,672.2389451581791,9,173,17.969070586194164,2026-04-03,1
CUST00498,63.0,Female,North,Graduate,Self-Employed,,247163.17191980698,Home,734.2660991527667,8,123,2.461492471074006,2022-04-13,1
CUST00499,49.0,,West,Secondary,Unemployed,99141.8646991857,148909.49849937204,Car,732.6184357890452,2,104,25.051157957171498,2018-09-29,1
CUST00500,50.0,Female,West,Post-Graduate,Salaried,28229.234518071215,60028.982707440904,Car,606.9269164400855,5,45,6.609157336065342,2024-06-21,1
CUST00501,,Male,East,Graduate,Self-Employed,108694.20658296168,97317.83078696643,Other,685.0321121149049,6,8,26.901662430214863,2021-05-20,0
CUST00502,64.0,Female,East,Graduate,Self-Employed,372323.5910817794,105055.71181866566,Home,680.6601433978291,0,189,9.065240914107422,2026-06-03,0
CUST00503,49.0,Other,South,Primary,Salaried,79536.90754365537,222878.99716076645,Education,640.7272042520104,6,162,21.849935232173827,2021-12-29,0
CUST00504,62.0,Male,West,Secondary,Unemployed,63777.37236422629,136123.03866475038,Home,679.9025387225728,3,92,26.056103739150032,2019-09-19,1
CUST00505,47.0,Female,East,Secondary,Salaried,123501.5685558796,378965.42540738836,Car,651.615020950098,4,88,57.06834092833037,2025-10-22,1
CUST00506,26.0,Female,North,Secondary,Salaried,119065.24822957831,339021.6229800588,Home,662.6312479291589,7,50,36.03162846392685,2017-11-25,1
CUST00507,36.0,Other,West,Graduate,Self-Employed,201922.87554600442,375813.8511718238,Business,541.519495063,3,188,36.28613250039044,2020-09-29,0
CUST00508,30.0,Male,West,Graduate,Salaried,46410.41185435192,102923.72955724945,Business,576.5630902345097,3,163,21.715952423828224,2020-03-18,0
CUST00509,53.0,Female,West,Graduate,Self-Employed,153097.1783775722,208031.6698673307,Education,715.4204407658553,7,92,29.424962138518712,2024-01-14,1
CUST00510,47.0,Male,East,Graduate,Self-Employed,140681.42793217202,128186.0438900946,Other,553.1529698544705,4,11,26.639412300629097,2025-07-27,0
CUST00511,58.0,Male,East,Post-Graduate,Salaried,90645.54571825388,191747.73542423212,Home,687.6087367356555,5,81,8.92920808299338,2020-10-03,1
CUST00512,36.0,Male,South,Graduate,Self-Employed,120959.66123259901,108792.00515012901,Business,643.4859215179639,11,186,23.90066155672906,2024-05-01,1
CUST00513,62.0,Other,West,Post-Graduate,Salaried,183079.26661803704,300462.48516280454,Other,732.4523783463865,10,140,21.07292273575339,2022-04-06,1
CUST00514,25.0,Female,West,Primary,Salaried,166606.3674574241,109813.00293895409,Business,701.9040433677349,4,187,21.642005292509804,2025-06-12,1
CUST00515,57.0,Female,North,Secondary,Self-Employed,49721.28613039327,61474.66930104851,Other,613.7376663634532,0,176,54.72493869283011,2026-07-28,1
CUST00516,41.0,Female,North,Primary,Unemployed,161473.2724128606,449949.3986014999,Other,632.140132170276,6,145,37.87117287415269,2021-10-21,1
CUST00517,48.0,Male,South,Graduate,Salaried,94957.70272668956,203058.2859633065,Business,491.1569748351932,5,97,58.338804214745835,2017-12-31,0
CUST00518,42.0,Male,West,Post-Graduate,Salaried,103127.81897817474,95362.11086385652,Car,639.5681507845817,1,24,42.75510844694913,2024-07-01,1
CUST00519,43.0,Male,West,Secondary,Self-Employed,103147.80046333333,150071.0972521309,Other,548.3881005916647,10,82,31.560135513143,2017-01-13,1
CUST00520,,Male,North,Post-Graduate,Self-Employed,90206.26917831728,121975.0082891187,Home,632.5034913593155,6,164,23.702370423108583,2023-03-22,0
CUST00521,52.0,Male,East,Primary,Self-Employed,201798.40807925028,163222.68668516993,Business,598.9665412835304,5,192,9.35545927190486,2020-12-20,0
CUST00522,38.0,Male,South,Post-Graduate,Salaried,93879.67837945402,243139.4480357781,Car,579.8696638488416,4,182,23.71957867006162,2019-08-03,0
CUST00523,28.0,Male,West,Secondary,Salaried,50426.51076307831,224782.72466021017,Business,745.0179609696171,7,31,23.81574409369454,2020-02-04,1
CUST00524,40.0,Male,West,Secondary,Salaried,77954.61570676918,184769.52383078134,Education,,4,124,38.87193407943008,2022-03-08,1
CUST00525,49.0,Male,West,Graduate,Self-Employed,109887.98745399302,163182.83799770952,Home,572.9547909270524,10,29,27.476277477775934,2017-05-10,1
CUST00526,,Male,South,Secondary,Salaried,206391.24015475888,279102.77963761135,Education,,1,56,7.494848643164599,2025-01-01,1
CUST00527,48.0,Other,South,Secondary,Salaried,141755.18663940337,62147.811978947175,Other,611.5105552903527,5,25,52.443030349751254,2021-06-14,0
CUST00528,34.0,Female,South,Secondary,Unemployed,,111919.33340986943,Other,579.8577190822765,11,22,1.7684521390555517,2017-05-09,1
CUST00529,23.0,Other,North,Post-Graduate,Salaried,438499.4997651685,99774.56632441335,Education,621.2681206154966,0,43,42.7297983792294,2020-02-10,1
CUST00530,43.0,Male,West,Graduate,Unemployed,,269178.1983072337,Education,674.1723453455091,4,19,19.59848805217326,2022-05-12,1
CUST00531,41.0,Male,West,Secondary,Self-Employed,212189.37703256166,112471.33769944556,Other,703.5887006423172,5,57,55.10786365892353,2020-11-15,1
CUST00532,64.0,Female,West,Graduate,Self-Employed,90126.66419750031,85564.2045780427,Car,699.7046365928202,6,42,18.501098363461562,2018-08-24,1
CUST00533,26.0,Male,West,Graduate,,135946.34255408138,214199.6435849226,Home,497.3437937335149,1,180,19.765247293061023,2019-03-22,1
CUST00534,27.0,Male,East,Secondary,Salaried,163355.01258303336,103324.12899099095,Business,680.415671480915,0,56,19.327038782484642,2023-12-01,0
CUST00535,56.0,Male,West,Graduate,Self-Employed,205031.0739859276,136576.0332595995,Education,,5,76,10.651836267262906,2019-01-17,1
CUST00536,22.0,Male,West,Secondary,Self-Employed,,535294.2905524321,Home,597.008068503106,2,32,34.12863492955961,2018-06-03,0
CUST00537,56.0,Male,West,Secondary,Self-Employed,166594.53416505997,1929961.8979310836,Business,783.4147365045711,4,148,22.759080133553603,2020-08-17,0
CUST00538,24.0,Male,North,Graduate,Salaried,,1171647.2680269808,Business,737.013298545167,11,122,16.72511938341364,2022-05-21,1
CUST00539,57.0,,South,Secondary,Self-Employed,70049.14701063112,153190.25690308804,Education,635.3580493487165,10,148,35.74195759479862,2020-11-05,1
CUST00540,28.0,Male,North,Graduate,Self-Employed,120519.21818330364,256207.7180556715,Car,602.3225355785414,1,39,46.00899890488855,2020-05-01,1
CUST00541,50.0,Male,West,Graduate,Self-Employed,172797.7031667452,226711.87452978521,Car,782.1155568754367,0,149,20.491693772307745,2019-10-03,1
CUST00542,36.0,Female,East,Secondary,Self-Employed,86367.573664102,169024.63368376982,Home,648.4789009712437,0,103,12.006405910052106,2025-06-23,1
CUST00543,32.0,Male,North,Graduate,Self-Employed,187044.75138560953,171404.23122815156,Home,656.8029646128325,10,56,18.478701943532343,2025-06-27,1
CUST00544,39.0,Male,East,Secondary,Self-Employed,235995.97936926415,77658.45896871909,Other,655.7965277700679,3,144,27.922134192977122,2025-03-31,1
CUST00545,25.0,Female,East,Post-Graduate,,56965.86162627914,69912.1494481164,Car,834.2483576972785,9,87,14.89831737621103,2024-07-06,1
CUST00546,45.0,Male,South,Graduate,Salaried,59745.40587535457,148983.20524725586,Home,632.6787788714369,1,52,25.493194568047834,2022-12-08,0
CUST00547,32.0,Male,North,Post-Graduate,Salaried,90741.94289476062,118581.6945280827,Other,648.1086418560947,0,26,45.772923982615396,2019-05-21,1
CUST00548,27.0,Male,East,Graduate,Salaried,118725.28820483555,218172.10813979508,Business,583.5149869600913,5,127,37.300603948280134,2017-05-08,1
CUST00549,39.0,Male,East,Primary,Salaried,72060.3896610131,179618.39863697786,Home,618.8400446189088,3,131,24.1933614254779,2024-02-05,0
CUST00550,36.0,Female,West,Graduate,Salaried,,110593.08054763709,Other,567.4886244570802,9,181,19.434148790406404,2020-06-23,1
CUST00551,24.0,Female,East,Post-Graduate,Salaried,127317.61092818991,176592.34678032223,Car,585.1413397573502,11,56,22.538161838423264,2019-02-16,0
CUST00552,38.0,Male,West,Graduate,Salaried,,132043.09257878005,Business,505.2038673753816,6,83,27.479236427628468,2017-09-09,0
CUST00553,54.0,Female,East,Post-Graduate,Self-Employed,41708.25232454534,457394.1125846062,Home,720.5219656783015,10,133,17.965687441951214,2025-05-14,1
CUST00554,55.0,Male,East,Post-Graduate,Unemployed,44824.51641572359,197426.40273244987,Car,662.5397070068731,5,70,14.543779363131645,2025-05-01,1
CUST00555,51.0,Male,West,Secondary,Salaried,116845.23380931957,74585.13521493375,Business,669.1287433824656,4,68,14.975303248587164,2022-11-23,1
CUST00556,40.0,Female,South,Secondary,,27458.81773474326,404439.5457754928,Education,645.8049354773705,9,12,31.137887688689347,2022-05-22,1
CUST00557,30.0,,North,Graduate,Salaried,181240.9147215613,118589.76911291068,Car,655.7412814013874,11,29,17.980173862363586,2021-01-01,1
CUST00558,61.0,,North,Graduate,Salaried,89779.11845816066,99970.60828418004,Education,779.531125700035,11,198,47.443769691309306,2019-07-23,1
CUST00559,52.0,Male,West,Post-Graduate,Salaried,690972.8297280447,475367.4325851934,Home,588.4981766532208,11,98,23.556579929859726,2017-01-05,1
CUST00560,48.0,Male,East,Post-Graduate,Salaried,394253.6450727227,193477.8527633026,Other,672.2685438623346,11,183,37.713332225068996,2024-08-31,0
CUST00561,46.0,Male,East,Secondary,Self-Employed,,231048.51835141602,Home,671.8392914260007,1,185,20.49967441940197,2026-04-30,1
CUST00562,28.0,Female,North,Secondary,Self-Employed,92614.203877879,234809.55444118768,Car,741.3591382716606,4,19,38.87199808577723,2025-03-17,1
CUST00563,28.0,Male,North,Graduate,Salaried,179395.63700816728,146826.24236358097,Education,685.0923850043001,8,182,25.10035520791301,2026-08-25,1
CUST00564,,Male,North,Secondary,Salaried,274279.6721128616,122246.8163543536,Education,689.113507586188,8,126,9.525520581795448,2019-04-30,1
CUST00565,64.0,Male,South,Post-Graduate,Salaried,36944.88792070138,132636.98939293594,Business,549.3384343568115,1,79,11.750358289075633,2025-05-17,1
CUST00566,57.0,Female,East,Graduate,Salaried,33798.60203779398,363826.7746846444,Home,585.2878118636015,6,108,27.72455747006247,2018-01-10,0
CUST00567,,Female,South,Graduate,Salaried,67967.1049696804,180212.8221271122,Home,,9,42,17.18089038494982,2025-01-14,1
CUST00568,23.0,Female,South,Primary,Salaried,140034.2829606941,313783.1809518122,Car,451.93025620095557,3,172,5.119282750384223,2022-01-16,1
CUST00569,55.0,Female,West,Graduate,Self-Employed,133002.62639032045,156651.27513703768,Education,681.775946888611,2,198,23.842844222876007,2019-06-14,1
CUST00570,38.0,Female,South,Graduate,Unemployed,187561.65049527198,111558.92563626592,Car,629.0696928073589,10,119,73.56938824172977,2021-07-12,1
CUST00571,45.0,Male,East,Graduate,Salaried,48058.845309430006,79133.51459448496,Car,681.9257350863754,0,43,34.46936748519134,2024-08-28,0
CUST00572,30.0,Male,West,Secondary,Unemployed,24595.374658223784,225032.83245811056,Education,652.8391424428401,2,112,12.7254045138601,2019-10-13,1
