customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,city,state,account_type,kyc_verified,total_paid_on_time,avg_emi,avg_outstanding,avg_repo_rate,avg_inflation,avg_gdp_growth,income_was_missing,join_year,join_month,join_day,join_weekday,customer_tenure_days,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,repay_bin,good_credit,transaction_qbin,transaction_kmeans_bin,debt_to_income,avg_monthly_trans,spending_pct
CUST00486,0.4277822401132385,Female,West,Secondary,Unemployed,-0.2877864610406659,-0.5644619408259606,Education,0.08680963598352054,1.3005255696919145,0.552151348580787,0.262194111259493,2021-10-27,0,Bhopal,Rajasthan,NRI,False,5,19585.156666666666,230325.92166666666,6.52,4.820833333333334,6.12,0,2021,10,27,2,1764,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,High,0,2,0,1.1967080435406887,21.833333333333332,32.31882665235935
CUST00487,-1.5622343499925324,Male,North,Secondary,Salaried,-0.5013046035928397,-0.5788113144595081,Car,-0.23721171937417693,-0.4354373709424541,-1.4915257208416064,0.35889882523139444,2026-04-30,1,Mira-Bhayandar,Assam,Savings,False,5,32210.005,158324.27333333335,6.52,4.820833333333334,6.12,0,2026,4,30,3,118,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Medium,0,0,2,1.867861282403045,2.8333333333333335,33.88875698100011
CUST00488,-1.6451517079136062,Male,South,Graduate,Self-Employed,-0.5611707107148891,-0.2751311245452344,Business,-0.8532982035211484,0.14321694260233545,0.5342243567437484,-0.7250125969596802,2016-09-05,0,Thrissur,Rajasthan,NRI,False,6,29101.228333333333,205718.39333333334,6.52,4.820833333333334,6.12,0,2016,9,5,0,3642,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,0,2,0,3.2160273092083553,21.666666666666668,16.292247510403442
CUST00489,-1.4793169920714586,Male,West,Secondary,Salaried,-0.17726539949233067,0.24479495246864333,Other,1.579480213197303,-1.0140916844872436,1.5739898832919836,-0.6296816555366669,2020-11-03,0,Bareilly,Meghalaya,NRI,False,4,22244.153333333332,316372.87,6.52,4.820833333333334,6.12,0,2020,11,3,1,2122,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Very Low,Low,1,3,1,2.1444164526425946,31.333333333333332,17.839875646104772
CUST00490,-0.31847398117642556,Male,West,Graduate,Salaried,-0.19585768687656124,0.7950030734418336,Car,-1.9334096639291274,-1.5927459980320333,1.753259801662369,1.2584079538744128,2016-12-14,1,Madanapalle,Odisha,Savings,False,3,26683.341666666664,287534.81,6.52,4.820833333333334,6.12,0,2016,12,14,2,3542,2.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,None,0,3,1,3.001776460135606,33.0,48.49163003593945
CUST00491,-0.152639265334278,Male,South,Secondary,Salaried,0.0755957841956966,-0.24582713826514258,Other,-0.331268984275095,0.721871256147125,-0.7206650718489492,-0.14519587281325758,2025-04-07,1,Rajahmundry,Tamil Nadu,NRI,False,5,25589.446666666667,227458.015,6.52,4.820833333333334,6.12,0,2025,4,7,0,506,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,1,3,1.060630703592934,10.0,25.705148111661515
CUST00492,-0.06972190741320419,Female,East,Secondary,Salaried,-0.40912553919296174,-0.018176403002025172,Business,-0.35576085019713827,-1.3034188412596384,-1.2226208432860284,-0.2626341153282065,2017-08-14,1,Katni,Uttarakhand,Current,False,2,25300.541666666668,297185.525,6.52,4.820833333333334,6.12,0,2017,8,14,0,3299,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Low,0,0,2,2.682896774823672,5.333333333333333,23.79862410580946
CUST00493,-0.6501434128607207,Female,South,Secondary,Self-Employed,-0.11311149508831227,-0.1452999637310681,Business,0.8864608170244452,1.0111984129195197,-0.5772491371526409,-0.36881076803130597,2020-09-15,1,Gopalpur,West Bengal,NRI,False,5,16308.101666666667,234194.32333333333,6.52,4.820833333333334,6.12,0,2020,9,15,1,2171,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,1,1,3,1.45769622978146,11.333333333333334,22.074923776985923
CUST00494,-1.1476475603871634,Female,North,Primary,Salaried,-0.04619918576986098,-0.9245736562868099,Education,-0.16062661292937574,-1.0140916844872436,-0.4517601942933712,1.176773293829539,2022-08-28,0,Kozhikode,Karnataka,Current,False,3,31939.77666666667,190917.95666666667,6.52,4.820833333333334,6.12,0,2022,8,28,6,1459,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Very Low,Low,0,1,3,0.4159437267022111,12.5,47.166351014795104
CUST00495,0.0,Male,South,Graduate,Salaried,-0.09644200247899533,-0.7121037869787579,Home,-0.24512794009849764,0.4325440993747302,1.7174058179882918,0.2938352481398491,2022-01-09,1,Navi Mumbai,Assam,Savings,True,5,16722.908333333333,259155.14333333334,6.52,4.820833333333334,6.12,0,2022,1,9,6,1690,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,3,1,0.711188689727574,32.666666666666664,32.83249737616272
CUST00496,0.34486488219216477,Male,South,Graduate,Salaried,-0.5044564987481452,0.18890480829465595,Other,0.19454817715485845,1.5898527264643094,1.5739898832919836,-0.1403496673469101,2025-04-05,1,Jehanabad,Manipur,NRI,False,5,14337.596666666666,240745.91333333333,6.52,4.820833333333334,6.12,0,2025,4,5,5,508,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,3,1,3.9590643831987014,31.333333333333332,25.783822714252803
CUST00497,-0.23555662325535176,Female,East,Graduate,Salaried,-0.22068999117605972,0.2618780947619836,Home,0.2836158841539193,1.0111984129195197,1.3050850057364056,-0.621723493636082,2026-04-03,1,Burhanpur,Uttarakhand,Savings,False,3,22912.568333333333,272099.02,6.52,4.820833333333334,6.12,0,2026,4,3,4,145,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,3,1,2.315475891038473,28.833333333333332,17.969070586194164
CUST00498,1.6715426089293453,Female,North,Graduate,Self-Employed,-0.19063747464446792,0.24438617038660154,Home,1.095859158410199,0.721871256147125,0.4087354138844786,-1.5769607284744023,2022-04-13,1,Chennai,Tripura,Savings,False,3,33470.39166666667,245122.09333333335,6.52,4.820833333333334,6.12,1,2022,4,13,2,1596,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,1,2,0,2.3821867713610456,20.5,2.461492471074006
CUST00499,0.5106995980343123,Male,West,Secondary,Unemployed,-0.27308227103656557,-0.3600417837329401,Car,1.0742830679524924,-1.0140916844872436,0.0681225689807464,-0.1854804189976435,2018-09-29,1,Kolkata,Assam,NRI,False,5,33176.755,240162.69333333336,6.52,4.820833333333334,6.12,0,2018,9,29,5,2888,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,Low,1,2,0,1.5019688905619761,17.333333333333332,25.051157957171498
CUST00500,0.5936169559553861,Female,West,Post-Graduate,Salaried,-0.6938786431907913,-0.906808804761524,Car,-0.5716427024150139,-0.14611021417005934,-0.9895699494045274,-1.3214724834848537,2024-06-21,1,Naihati,Goa,NRI,False,3,20936.626666666667,296631.61000000004,6.52,4.820833333333334,6.12,0,2024,6,21,4,796,3.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,Medium,0,0,2,2.1264075106784586,7.5,6.609157336065342
CUST00501,0.0,Male,East,Graduate,Self-Employed,-0.21639856321183032,-0.6774186825241761,Other,0.45114192956855914,0.14321694260233545,-1.6528686473749532,-0.07149287285964417,2021-05-20,0,Tadipatri,Punjab,Current,True,5,24496.081666666665,291807.55333333334,6.52,4.820833333333334,6.12,0,2021,5,20,3,1924,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,0,2,0.8953277135794259,1.3333333333333333,26.901662430214863
CUST00502,1.754459966850419,Female,East,Graduate,Self-Employed,1.3479812702116674,-0.6298174943101014,Home,0.3938911618481261,-1.5927459980320333,1.591916875129022,-1.1701824194784574,2026-06-03,0,Guntakal,Andhra Pradesh,Current,True,4,33756.775,293124.685,6.52,4.820833333333334,6.12,0,2026,6,3,2,84,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,None,0,3,1,0.28216162546080836,31.5,9.065240914107422
CUST00503,0.5106995980343123,Other,South,Primary,Salaried,-0.3894183147880954,0.09499700704937096,Education,-0.12902919083010175,0.14321694260233545,1.1078880955289816,-0.3826696332790686,2021-12-29,0,Eluru,Nagaland,Savings,False,6,30470.975000000002,254273.8633333333,6.52,4.820833333333334,6.12,0,2021,12,29,2,1701,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,3,1,2.802173253532431,27.0,21.849935232173827
CUST00504,1.5886252510082715,Male,West,Secondary,Unemployed,-0.48293557981413265,-0.43870035688573467,Home,0.3839703568072286,-0.7247645277148489,-0.14700133306371607,-0.12357767552517117,2019-09-19,1,Junagadh,West Bengal,Savings,False,5,25864.148333333334,167020.44333333333,6.52,4.820833333333334,6.12,0,2019,9,19,3,2533,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,1,3,2.134313461111508,15.333333333333334,26.056103739150032
CUST00505,0.34486488219216477,Female,East,Secondary,Salaried,-0.12853150506627428,1.0551952083647713,Car,0.013546363823405927,-0.4354373709424541,-0.21870930041187023,1.7867169867895585,2025-10-22,1,Raurkela Industrial Township,Madhya Pradesh,Savings,False,5,21498.051666666666,145850.67833333334,6.52,4.820833333333334,6.12,0,2025,10,22,2,308,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Medium,0,1,3,3.0684821363526775,14.666666666666666,57.06834092833037
CUST00506,-1.3963996341503848,Female,North,Secondary,Salaried,-0.15485668147354834,0.8094725810020704,Home,0.1578034463296186,0.4325440993747302,-0.8999349902193347,0.49089562155699357,2017-11-25,1,Madhyamgram,Karnataka,Savings,True,3,34169.605,312443.75833333336,6.52,4.820833333333334,6.12,0,2017,11,25,5,3196,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,0,2,2.8473360672822423,8.333333333333334,36.03162846392685
CUST00507,-0.567226054939647,Other,West,Graduate,Self-Employed,0.3368214425927701,1.0358076424739067,Business,-1.4281504523050035,-0.7247645277148489,1.5739898832919836,0.5065725847966389,2020-09-29,0,Hospet,Uttar Pradesh,Current,True,2,29753.28,197584.05000000002,6.52,4.820833333333334,6.12,0,2020,9,29,1,2157,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,3,1,1.8611659971146006,31.333333333333332,36.28613250039044
CUST00508,-1.0647302024660896,Male,West,Graduate,Salaried,-0.5859913254441558,-0.6429328276266769,Business,-0.9692558770952127,-0.7247645277148489,1.1258150873660202,-0.390922718732505,2020-03-18,0,Asansol,Haryana,Savings,False,6,20412.891666666666,267767.0933333333,6.52,4.820833333333334,6.12,0,2020,3,18,2,2352,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,3,1,2.217638409282704,27.166666666666668,21.715952423828224
CUST00509,0.8423690297186075,Female,West,Graduate,Self-Employed,0.04708918778988934,0.003660578112881424,Education,0.8490759628594904,0.4325440993747302,-0.14700133306371607,0.08393757657193898,2024-01-14,1,Khammam,Meghalaya,Current,False,6,28662.541666666668,306526.39666666667,6.52,4.820833333333334,6.12,0,2024,1,14,6,955,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,High,1,1,3,1.3588121822996546,15.333333333333334,29.424962138518712
CUST00510,0.34486488219216477,Male,East,Graduate,Self-Employed,-0.026586019738769024,-0.48752643479708657,Other,-1.2758105326558384,-0.4354373709424541,-1.5990876718638376,-0.08764698066176742,2025-07-27,0,Bhalswa Jahangir Pur,Chhattisgarh,NRI,False,4,25452.045000000002,257072.55166666667,6.52,4.820833333333334,6.12,0,2025,7,27,6,395,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,0,0,2,0.9111730994001442,1.8333333333333333,26.639412300629097
CUST00511,1.2569558193239765,Male,East,Post-Graduate,Salaried,-0.32349952667508725,-0.09651343918153744,Home,0.4848827331313094,-0.14611021417005934,-0.34419824327113996,-1.1785617824244938,2020-10-03,1,Pondicherry,Telangana,NRI,True,6,33102.488333333335,201044.65333333335,6.52,4.820833333333334,6.12,0,2020,10,3,5,2153,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,1,3,2.1153341686093508,13.5,8.92920808299338
CUST00512,-0.567226054939647,Male,South,Graduate,Self-Employed,-0.14361521268305363,-0.6068329070096006,Business,-0.09290389085195187,1.5898527264643094,1.5381358996179064,-0.25634880296396606,2024-05-01,1,Navi Mumbai,Chhattisgarh,Current,False,3,33987.805,218200.71333333335,6.52,4.820833333333334,6.12,0,2024,5,1,2,847,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,0,3,1,0.8993998878770139,31.0,23.90066155672906
CUST00513,1.5886252510082715,Other,West,Post-Graduate,Salaried,0.2250032480774948,0.5722680066370252,Other,1.0721085519179263,1.3005255696919145,0.7134942751141338,-0.430532121090224,2022-04-06,1,Dehri,Himachal Pradesh,Current,False,6,24415.191666666666,156631.02333333335,6.52,4.820833333333334,6.12,0,2022,4,6,2,1603,3.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Very Low,High,1,2,0,1.6411516692274852,23.333333333333332,21.07292273575339
CUST00514,-1.4793169920714586,Female,West,Primary,Salaried,0.12725287289123655,-0.6005520262732701,Business,0.6720792417177075,-0.4354373709424541,1.556062891454945,-0.3954777209849819,2025-06-12,1,Howrah,Himachal Pradesh,NRI,True,4,29386.97666666667,244039.28166666665,6.52,4.820833333333334,6.12,0,2025,6,12,3,440,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,Medium,1,3,1,0.6591125267435511,31.166666666666668,21.642005292509804
CUST00515,1.1740384614029027,Female,North,Secondary,Self-Employed,-0.5663445589871984,-0.8979153623114573,Other,-0.4824561855166315,-1.5927459980320333,1.3588659812475212,1.6423678785706142,2026-07-28,1,Ranchi,Karnataka,NRI,True,6,35214.418333333335,221964.60666666666,6.52,4.820833333333334,6.12,0,2026,7,28,1,29,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,None,0,3,1,1.236360475056103,29.333333333333332,54.72493869283011
CUST00516,-0.152639265334278,Female,North,Primary,Unemployed,0.09679302720283896,1.4918679168690197,Other,-0.24147658031618457,0.14321694260233545,0.8031292342993265,0.604208048729172,2021-10-21,1,Kurnool,Punjab,Savings,False,3,27061.515,185698.84333333335,6.52,4.820833333333334,6.12,0,2021,10,21,3,1770,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,2,0,2.7865082893890394,24.166666666666668,37.87117287415269
CUST00517,0.4277822401132385,Male,South,Graduate,Salaried,-0.29791113683995174,-0.02693422973005064,Business,-2.0876457812894897,-0.14611021417005934,-0.05736637387852337,1.8649751021232381,2017-12-31,0,Raichur,Rajasthan,Savings,True,4,22314.748333333333,318330.07166666666,6.52,4.820833333333334,6.12,0,2017,12,31,6,3160,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,1,3,2.1383852151787446,16.166666666666668,58.33880421474584
CUST00518,-0.06972190741320419,Male,West,Post-Graduate,Salaried,-0.24942957199145394,-0.6894497013228108,Car,-0.14420695287129695,-1.3034188412596384,-1.3660367779823366,0.905049165056538,2024-07-01,1,Sangli-Miraj & Kupwad,Jharkhand,Current,True,2,32443.003333333338,238378.91333333333,6.52,4.820833333333334,6.12,0,2024,7,1,0,786,3.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,Low,0,0,2,0.9246892557165627,4.0,42.75510844694913
CUST00519,0.01319545050786959,Male,West,Secondary,Self-Employed,-0.24931100162615355,-0.3528959668571324,Other,-1.3382063184073847,1.3005255696919145,-0.32627125143410146,0.21546018410843537,2017-01-13,1,Berhampore,Nagaland,NRI,True,2,20084.425,188598.15166666664,6.52,4.820833333333334,6.12,0,2017,1,13,4,3512,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Very Low,High,0,1,3,1.4548991028303544,13.666666666666666,31.560135513143
CUST00520,0.0,Male,North,Post-Graduate,Self-Employed,-0.32610619877152025,-0.5257349150561128,Home,-0.23671840525204643,0.14321694260233545,1.1437420792030586,-0.2685631586013493,2023-03-22,0,Noida,Andhra Pradesh,Current,True,2,28320.40166666667,239499.51,6.52,4.820833333333334,6.12,0,2023,3,22,2,1253,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,3,1,1.3521638488801222,27.333333333333332,23.702370423108583
CUST00521,0.7594516717975337,Male,East,Primary,Self-Employed,0.33608285119759,-0.2719912228643374,Business,-0.6758835189779153,-0.14611021417005934,1.6456978506401378,-1.1523055221613037,2020-12-20,0,Nagercoil,Rajasthan,NRI,False,4,19767.231666666667,262346.4383333333,6.52,4.820833333333334,6.12,0,2020,12,20,6,2075,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,3,1,0.8088363005557946,32.0,9.35545927190486
CUST00522,-0.40139133909749936,Male,South,Post-Graduate,Salaried,-0.3043081458530436,0.21963339412389063,Car,-0.9259564186143556,-0.4354373709424541,1.4664279322697524,-0.2675031634097207,2019-08-03,0,Silchar,Kerala,Savings,True,6,28197.463333333333,214197.42,6.52,4.820833333333334,6.12,0,2019,8,3,5,2580,3.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Very Low,Medium,0,3,1,2.589877408565783,30.333333333333332,23.71957867006162
CUST00523,-1.2305649183082372,Male,West,Secondary,Salaried,-0.5621597478156238,0.10670818361542249,Business,1.2366543889511914,0.4325440993747302,-1.240547835123067,-0.2615795567268305,2020-02-04,1,Berhampur,Himachal Pradesh,Current,True,5,25727.23,275088.505,6.52,4.820833333333334,6.12,0,2020,2,4,1,2395,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,High,1,0,2,4.457541553385382,5.166666666666667,23.81574409369454
CUST00524,-0.23555662325535176,Male,West,Secondary,Salaried,-0.3988076529490183,-0.13944136248466243,Education,-0.4536212768310079,-0.4354373709424541,0.42666240572151715,0.6658530302579485,2022-03-08,1,Dehradun,West Bengal,Current,False,2,19736.201666666668,203153.7383333333,6.52,4.820833333333334,6.12,0,2022,3,8,1,1632,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,Medium,0,2,0,2.370188756199344,20.666666666666668,38.87193407943008
CUST00525,0.5106995980343123,Male,West,Graduate,Self-Employed,-0.20931465364037458,-0.2722363603721534,Home,-1.0165064223038727,1.3005255696919145,-1.276401818797144,-0.03609768187275865,2017-05-10,1,Eluru,Maharashtra,Current,False,3,29066.333333333332,156070.15666666668,6.52,4.820833333333334,6.12,0,2017,5,10,2,3395,2.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,High,0,0,2,1.484978993605059,4.833333333333333,27.47627747777593
CUST00526,0.0,Male,South,Secondary,Salaried,0.36333677014477195,0.440869325430025,Education,0.014975935488704314,-1.3034188412596384,-0.7923730391971034,-1.2669155882151197,2025-01-01,1,Nellore,Arunachal Pradesh,Savings,True,4,27671.671666666665,239065.54333333333,6.52,4.820833333333334,6.12,0,2025,1,1,2,602,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,Low,0,1,3,1.3522929904163643,9.333333333333334,7.494848643164599
CUST00527,0.4277822401132385,Other,South,Secondary,Salaried,-0.020214323083068118,-0.8937743848042671,Other,-0.5116201221742019,-0.14611021417005934,-1.3481097861452982,1.501806676839711,2021-06-14,0,Loni,Jharkhand,NRI,False,3,16883.036666666667,262452.63333333336,6.52,4.820833333333334,6.12,0,2021,6,14,0,1899,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,0,0,2,0.438413401575464,4.166666666666667,52.44303034975125
CUST00528,-0.7330607707817945,Female,South,Secondary,Unemployed,0.2250032480774948,-0.5875944952933623,Other,-0.9261128348882007,1.5898527264643094,-1.4018907616564138,-1.619650691115523,2017-05-09,1,Meerut,Arunachal Pradesh,NRI,True,4,25245.36333333333,279846.2216666667,6.52,4.820833333333334,6.12,1,2017,5,9,1,3396,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,0,2,1.0786912687584411,3.6666666666666665,1.7684521390555517
CUST00529,-1.6451517079136062,Other,North,Post-Graduate,Salaried,1.7406698819139534,-0.6623055617316564,Education,-0.38384516720599576,-1.5927459980320333,-1.0254239330786044,0.9034901131579961,2020-02-10,1,Delhi,Rajasthan,Savings,True,5,27381.99166666667,301156.67833333334,6.52,4.820833333333334,6.12,0,2020,2,10,0,2389,3.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,None,0,0,2,0.22753580982882787,7.166666666666667,42.7297983792294
CUST00530,0.01319545050786959,Male,West,Graduate,Unemployed,2.2581644042985247,0.37981619448657145,Education,0.30893368768786267,-0.4354373709424541,-1.4556717371675294,-0.5213544854618437,2022-05-12,1,Bikaner,West Bengal,Savings,False,6,29856.803333333333,303677.4216666667,6.52,4.820833333333334,6.12,1,2022,5,12,3,1567,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium,Medium,0,0,2,2.594370100389967,3.1666666666666665,19.59848805217326
CUST00531,-0.152639265334278,Male,West,Secondary,Self-Employed,0.397742981805538,-0.5841987258345859,Other,0.6941397660620269,-0.14611021417005934,-0.774446047360065,1.6659553261427784,2020-11-15,1,Chapra,Tripura,NRI,True,4,28536.123333333333,335980.685,6.52,4.820833333333334,6.12,0,2020,11,15,6,2110,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Very Low,Medium,1,1,3,0.5300491910723466,9.5,55.10786365892353
CUST00532,1.754459966850419,Female,West,Graduate,Self-Employed,-0.32657857565343296,-0.7497235643228047,Car,0.6432780918143276,0.14321694260233545,-1.043350924915643,-0.5889515972740983,2018-08-24,1,Ajmer,Tamil Nadu,Current,True,3,21663.96,290427.1,6.52,4.820833333333334,6.12,0,2018,8,24,4,2924,2.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,High,0,0,2,0.9493667159790414,7.0,18.50109836346156
CUST00533,-1.3963996341503848,Male,West,Graduate,Salaried,-0.05468407143776962,0.04160415421954129,Home,-2.0066296179549297,-1.3034188412596384,1.4305739485956752,-0.5110824342771362,2019-03-22,1,Jalandhar,Odisha,Savings,False,5,27838.13333333333,262800.98666666663,6.52,4.820833333333334,6.12,0,2019,3,22,4,2714,2.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Low,0,3,1,1.5756074341777706,30.0,19.765247293061023
CUST00534,-1.313482276229311,Male,East,Secondary,Salaried,0.10795929525583885,-0.6404696870422896,Business,0.39068981119006835,-1.5927459980320333,-0.7923730391971034,-0.5380752427491096,2023-12-01,0,Bhagalpur,Assam,NRI,False,4,30358.596666666665,283565.6933333333,6.52,4.820833333333334,6.12,0,2023,12,1,4,999,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,None,0,1,3,0.6325088826373723,9.333333333333334,19.32703878248464
CUST00535,1.091121103481829,Male,West,Graduate,Self-Employed,0.3552655282812379,-0.43591366620374616,Education,-0.6676565896111597,-0.14611021417005934,-0.43383320245633267,-1.072451171781058,2019-01-17,1,Thiruvananthapuram,Haryana,Current,False,4,32667.865,180948.72166666668,6.52,4.820833333333334,6.12,0,2019,1,17,3,2778,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,Medium,0,1,3,0.6661203323191932,12.666666666666666,10.651836267262906
CUST00536,-1.72806906583468,Male,West,Secondary,Self-Employed,-0.16803027286042863,2.0168848107994872,Home,-0.7015296471857737,-1.0140916844872436,-1.2226208432860284,0.3736748493519664,2018-06-03,0,Pali,Rajasthan,NRI,True,3,16545.87,140228.01666666666,6.52,4.820833333333334,6.12,1,2018,6,3,6,3006,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Low,0,0,2,5.159227274170254,5.333333333333333,34.12863492955961
CUST00537,1.091121103481829,Male,West,Secondary,Self-Employed,0.12718265399673578,6.216083252814687,Business,1.7394587362877767,-0.4354373709424541,0.8569102098104421,-0.32666804133386207,2020-08-17,0,Bellary,Jharkhand,Current,False,5,27881.789999999997,217275.26333333334,6.52,4.820833333333334,6.12,0,2020,8,17,0,2200,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,Medium,1,2,1,11.584715686429572,24.666666666666668,22.759080133553603
CUST00538,-1.5622343499925324,Male,North,Graduate,Salaried,0.4901730209044848,5.931542806607556,Business,1.1318336322626146,1.5898527264643094,0.3908084220474401,-0.6983485151834045,2022-05-21,1,Siliguri,Andhra Pradesh,NRI,True,0,28773.653333333335,201535.18666666668,6.52,4.820833333333334,6.12,1,2022,5,21,5,1558,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,1,2,0,11.292469670605945,20.333333333333332,16.72511938341364
CUST00539,1.1740384614029027,Male,South,Secondary,Self-Employed,-0.44571879612643833,-0.33370780604066214,Education,-0.19933807456546057,1.3005255696919145,0.8569102098104421,0.4730524484976574,2020-11-05,1,Panihati,Arunachal Pradesh,Savings,False,4,33324.138333333336,274090.41833333333,6.52,4.820833333333334,6.12,0,2020,11,5,3,2120,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,2,1,2.186865601864322,24.666666666666668,35.74195759479862
CUST00540,-1.2305649183082372,Male,North,Graduate,Self-Employed,-0.14622880685958706,0.30002558137785945,Car,-0.6319368985219296,-1.3034188412596384,-1.0971319004267586,1.105482611235878,2020-05-01,1,Dindigul,Gujarat,Current,False,5,25107.666666666668,239427.405,6.52,4.820833333333334,6.12,0,2020,5,1,4,2308,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Low,0,0,2,2.1258484420099184,6.5,46.00899890488855
CUST00541,0.5936169559553861,Male,West,Graduate,Self-Employed,0.16399233099083296,0.11857575119091322,Car,1.7224460273714965,-1.5927459980320333,0.8748372016474806,-0.4663347166811126,2019-10-03,1,Patiala,Nagaland,NRI,False,4,21131.891666666666,294830.2733333333,6.52,4.820833333333334,6.12,0,2019,10,3,3,2519,2.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,None,1,2,1,1.3119998609654815,24.833333333333332,20.491693772307745
CUST00542,-0.567226054939647,Female,East,Secondary,Self-Employed,-0.34888506259395785,-0.23629933642190765,Home,-0.02752101064145311,-1.5927459980320333,0.050195577143707856,-0.9890122653078238,2025-06-23,1,Bahraich,Odisha,NRI,False,3,36618.75,383809.7266666666,6.52,4.820833333333334,6.12,0,2025,6,23,0,429,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,None,0,2,0,1.9570154572787943,17.166666666666668,12.006405910052106
