customer_id,month,emi_amount,paid_on_time,outstanding_bal
CUST00499,3,12988.18,1,440628.76
CUST00499,4,12682.63,1,297002.58
CUST00499,5,48629.37,1,503.24
CUST00499,6,44294.83,1,54693.0
CUST00500,1,41851.69,1,340023.13
CUST00500,2,18079.64,0,262634.59
CUST00500,3,12528.71,0,387628.28
CUST00500,4,9499.66,0,167838.68
CUST00500,5,27079.78,1,494896.56
CUST00500,6,16580.28,1,126768.42
CUST00501,1,25643.78,1,150567.02
CUST00501,2,20018.25,1,387263.15
CUST00501,3,43563.03,1,242177.42
CUST00501,4,17147.19,1,364107.77
CUST00501,5,5932.73,1,428132.76
CUST00501,6,34671.51,0,178597.2
CUST00502,1,6390.71,1,370506.21
CUST00502,2,48798.08,1,103153.76
CUST00502,3,9017.33,1,319366.88
CUST00502,4,48445.39,0,339400.76
CUST00502,5,45464.96,1,493665.83
CUST00502,6,44424.18,0,132654.67
CUST00503,1,35557.99,1,195513.11
CUST00503,2,23778.24,1,154661.65
CUST00503,3,6849.5,1,350917.82
CUST00503,4,42537.72,1,216729.81
CUST00503,5,25476.25,1,144204.27
CUST00503,6,48626.15,1,463616.52
CUST00504,1,11620.9,0,75113.88
CUST00504,2,48500.22,1,279070.42
CUST00504,3,12317.31,1,144129.98
CUST00504,4,40990.33,1,226929.09
CUST00504,5,14779.64,1,61717.88
CUST00504,6,26976.49,1,215161.41
CUST00505,1,34711.4,1,24951.02
CUST00505,2,11197.35,1,392631.65
CUST00505,3,27589.7,1,77518.51
CUST00505,4,8870.16,1,71322.13
CUST00505,5,37987.39,1,292612.42
CUST00505,6,8632.31,0,16068.34
CUST00506,1,46982.06,0,405854.54
CUST00506,2,33667.01,1,199556.8
CUST00506,3,45687.33,1,460097.06
CUST00506,4,31866.75,0,281953.81
CUST00506,5,35551.54,1,402190.12
CUST00506,6,11262.94,0,125010.22
CUST00507,1,23734.05,0,150531.13
CUST00507,2,8851.91,1,463559.32
CUST00507,3,25751.95,0,187982.97
CUST00507,4,44416.47,1,48021.15
CUST00507,5,28695.71,0,156630.23
CUST00507,6,47069.59,0,178779.5
CUST00508,1,20938.72,1,210252.83
CUST00508,2,23461.64,1,456279.15
CUST00508,3,6189.0,1,44214.49
CUST00508,4,11326.35,1,393316.04
CUST00508,5,31114.51,1,63637.43
CUST00508,6,29447.13,1,438902.62
CUST00509,1,7409.12,1,62967.92
CUST00509,2,35153.57,1,403740.51
CUST00509,3,44370.99,1,419599.02
CUST00509,4,8809.66,1,414947.14
CUST00509,5,34244.6,1,297169.84
CUST00509,6,41987.31,1,240733.95
CUST00510,1,19908.84,1,60721.34
CUST00510,2,31307.79,1,369681.71
CUST00510,3,7385.91,0,258132.01
CUST00510,4,30292.22,1,68201.38
CUST00510,5,45277.36,0,426127.85
CUST00510,6,18540.15,1,359571.02
CUST00511,1,47143.9,1,311831.96
CUST00511,2,14031.49,1,17.86
CUST00511,3,32170.58,1,259911.28
CUST00511,4,16124.27,1,236871.2
CUST00511,5,42472.69,1,195356.95
CUST00511,6,46672.0,1,202278.67
CUST00512,1,49221.33,0,420860.4
CUST00512,2,29602.37,1,340660.22
CUST00512,3,43669.12,1,61598.27
CUST00512,4,11581.09,1,92403.93
CUST00512,5,41834.75,0,120340.95
CUST00512,6,28018.17,0,273340.51
CUST00513,1,26427.13,1,144724.52
CUST00513,2,9500.89,1,246482.07
CUST00513,3,35046.48,1,192910.39
CUST00513,4,40993.48,1,208448.23
CUST00513,5,24117.48,1,141711.11
CUST00513,6,10405.69,1,5509.82
CUST00514,1,18624.27,0,325211.16
CUST00514,2,34573.62,1,21315.9
CUST00514,3,45817.63,0,233953.55
CUST00514,4,37537.94,1,4560.03
CUST00514,5,12124.15,1,427919.79
CUST00514,6,27644.25,1,451275.26
CUST00515,1,28627.5,1,31382.89
CUST00515,2,34516.37,1,327966.69
CUST00515,3,30341.65,1,357591.17
CUST00515,4,40401.36,1,392480.47
CUST00515,5,34629.98,1,34105.05
CUST00515,6,42769.65,1,188261.37
CUST00516,1,26228.85,0,90187.27
CUST00516,2,36882.51,1,387699.0
CUST00516,3,28644.53,0,348884.35
CUST00516,4,31498.34,1,174047.61
CUST00516,5,32786.38,1,33784.99
CUST00516,6,6328.48,0,79589.84
CUST00517,1,9344.32,1,249716.95
CUST00517,2,35569.5,1,379954.64
CUST00517,3,49159.78,0,397802.47
CUST00517,4,9744.43,0,364081.58
CUST00517,5,22283.76,1,461187.9
CUST00517,6,7786.7,1,57236.89
CUST00518,1,43106.08,1,220764.23
CUST00518,2,21844.5,0,420339.68
CUST00518,3,46559.79,1,53830.5
CUST00518,4,25227.93,0,494435.43
CUST00518,5,30820.08,0,97858.97
CUST00518,6,27099.64,0,143044.67
CUST00519,1,14053.67,0,217031.5
CUST00519,2,28783.83,0,43009.15
CUST00519,3,6090.94,0,48103.06
CUST00519,4,6495.76,0,446645.51
CUST00519,5,21180.25,1,284147.51
CUST00519,6,43902.1,1,92652.18
CUST00520,1,37848.97,0,321116.19
CUST00520,2,27327.9,0,285185.03
CUST00520,3,26317.98,1,178242.6
CUST00520,4,45489.01,0,400797.94
CUST00520,5,24749.51,0,188059.11
CUST00520,6,8189.04,1,63596.19
CUST00521,1,28276.11,1,58963.75
CUST00521,2,15375.81,1,270269.01
CUST00521,3,6014.41,1,461136.66
CUST00521,4,16312.18,0,178952.6
CUST00521,5,44259.91,0,484057.41
CUST00521,6,8364.97,1,120699.2
CUST00522,1,28299.19,1,250023.5
CUST00522,2,22964.88,1,272970.81
CUST00522,3,45131.38,1,235489.35
CUST00522,4,46282.61,1,326616.0
CUST00522,5,6452.36,1,130440.55
CUST00522,6,20054.36,1,69644.31
CUST00523,1,29618.93,0,164804.58
CUST00523,2,39080.51,1,117808.6
CUST00523,3,8281.04,1,452161.93
CUST00523,4,36639.09,1,172922.79
CUST00523,5,8184.34,1,299073.81
CUST00523,6,32559.47,1,443759.32
CUST00524,1,26544.72,0,135254.2
CUST00524,2,6878.34,1,248298.36
CUST00524,3,15136.03,1,215757.78
CUST00524,4,18653.83,0,10721.63
CUST00524,5,7491.04,0,267092.93
CUST00524,6,43713.25,0,341797.53
CUST00525,1,5814.27,1,26070.21
CUST00525,2,39455.67,0,62618.7
CUST00525,3,36560.2,1,68885.22
CUST00525,4,24707.88,1,491267.28
CUST00525,5,21546.89,0,171562.82
CUST00525,6,46313.09,0,116016.71
CUST00526,1,31487.79,0,206532.74
CUST00526,2,38865.61,1,284024.31
CUST00526,3,49592.24,1,436627.9
CUST00526,4,16246.51,1,38305.84
CUST00526,5,10702.22,0,141297.99
CUST00526,6,19135.66,1,327604.48
CUST00527,1,15991.0,1,64858.12
CUST00527,2,22901.84,0,61188.18
CUST00527,3,8456.17,1,469185.07
CUST00527,4,14263.74,0,367609.31
CUST00527,5,21063.12,0,221770.92
CUST00527,6,18622.35,1,390104.2
CUST00528,1,18170.75,0,122102.9
CUST00528,2,45184.03,1,348885.84
CUST00528,3,27655.04,1,173317.73
CUST00528,4,23487.52,1,243103.85
CUST00528,5,8530.07,0,420712.68
CUST00528,6,28444.77,1,370954.33
CUST00529,1,14484.63,1,362455.38
CUST00529,2,40457.3,1,488954.85
CUST00529,3,36425.39,0,382095.99
CUST00529,4,47887.02,1,249453.75
CUST00529,5,6519.03,1,294120.08
CUST00529,6,18518.58,1,29860.02
CUST00530,1,43455.84,1,247678.75
CUST00530,2,43824.78,1,222009.87
CUST00530,3,15100.18,1,92213.4
CUST00530,4,24398.82,1,330201.23
CUST00530,5,6408.77,1,468611.94
CUST00530,6,45952.43,1,461349.34
CUST00531,1,45835.23,1,108272.07
CUST00531,2,6230.53,0,414619.73
CUST00531,3,24533.42,1,391306.34
CUST00531,4,46785.49,1,403698.35
CUST00531,5,29898.24,0,466236.35
CUST00531,6,17933.83,1,231751.27
CUST00532,1,30767.11,1,384506.18
CUST00532,2,16704.53,1,233666.24
CUST00532,3,49667.59,0,65936.36
CUST00532,4,5683.25,0,475483.62
CUST00532,5,8849.16,0,385669.6
CUST00532,6,18312.12,1,197300.6
CUST00533,1,32699.63,1,134373.67
CUST00533,2,16273.1,0,405129.75
CUST00533,3,32359.96,1,153447.58
CUST00533,4,34734.94,1,423796.33
CUST00533,5,24971.39,1,219954.64
CUST00533,6,25989.78,1,240103.95
CUST00534,1,42994.64,0,204305.44
CUST00534,2,31080.66,1,138222.84
CUST00534,3,32464.78,1,476646.64
CUST00534,4,24819.78,1,382988.41
CUST00534,5,17426.5,1,63611.24
CUST00534,6,33365.22,0,435619.59
CUST00535,1,34519.02,0,57223.28
CUST00535,2,6732.58,0,253359.59
CUST00535,3,24813.9,1,20977.79
CUST00535,4,37281.1,1,475851.9
CUST00535,5,49638.7,1,8059.09
CUST00535,6,43021.89,1,270220.68
CUST00536,1,7012.99,0,174864.83
CUST00536,2,8486.56,1,56591.28
CUST00536,3,8485.26,0,162894.52
CUST00536,4,21711.17,0,207984.84
CUST00536,5,33884.92,1,71539.74
CUST00536,6,19694.32,1,167492.89
CUST00537,1,23366.19,0,187357.8
CUST00537,2,47411.58,1,310958.18
CUST00537,3,12214.08,1,145436.32
CUST00537,4,11752.85,1,12767.64
CUST00537,5,32406.72,1,255398.07
CUST00537,6,40139.32,1,391733.57
CUST00538,1,37077.81,0,189419.85
CUST00538,2,31220.88,0,363129.88
CUST00538,3,22149.03,0,39222.49
CUST00538,4,8479.01,0,282701.19
CUST00538,5,49901.58,0,274116.52
CUST00538,6,23813.61,0,60621.19
CUST00539,1,44531.58,1,303551.01
CUST00539,2,34663.9,1,220508.71
CUST00539,3,17113.22,1,146532.65
CUST00539,4,15981.3,0,399502.98
CUST00539,5,48986.36,0,227910.59
CUST00539,6,38668.47,1,346536.57
CUST00540,1,25025.34,1,180940.58
CUST00540,2,20839.31,1,38221.88
CUST00540,3,21303.36,1,302609.29
CUST00540,4,25203.56,1,114881.65
CUST00540,5,42251.95,0,462858.47
CUST00540,6,16022.48,1,337052.56
CUST00541,1,34965.62,1,130139.48
CUST00541,2,17909.83,1,58982.01
CUST00541,3,23382.63,1,491623.88
CUST00541,4,30920.53,0,440720.62
CUST00541,5,13914.69,0,438202.85
CUST00541,6,5698.05,1,209312.8
CUST00542,1,39447.93,0,465062.58
CUST00542,2,38428.43,0,434729.4
CUST00542,3,42523.64,1,345023.28
CUST00542,4,49547.01,0,257448.55
CUST00542,5,28818.94,1,452130.2
CUST00542,6,20946.55,1,348464.35
CUST00543,1,15864.57,1,59514.82
CUST00543,2,45384.18,1,295739.0
CUST00543,3,32748.33,0,22618.85
CUST00543,4,38243.68,1,474959.53
CUST00543,5,45980.34,0,224876.86
CUST00543,6,42566.21,1,378830.03
CUST00544,1,36505.12,0,91725.39
CUST00544,2,39468.01,1,41894.75
CUST00544,3,45301.96,1,296524.14
CUST00544,4,35325.82,1,189687.29
CUST00544,5,24736.42,1,361266.59
CUST00544,6,17568.48,1,116131.77
CUST00545,1,27198.21,1,282065.67
CUST00545,2,45378.57,1,254113.95
CUST00545,3,46761.96,1,161400.04
CUST00545,4,19336.02,0,476756.83
CUST00545,5,6887.05,0,441192.08
CUST00545,6,37894.32,1,259567.49
CUST00546,1,30881.2,1,157183.7
CUST00546,2,20630.55,0,59275.54
CUST00546,3,17323.18,1,111816.68
CUST00546,4,12619.43,1,494402.79
CUST00546,5,38906.1,0,333216.81
CUST00546,6,11345.14,0,276081.72
CUST00547,1,27891.42,0,13675.06
CUST00547,2,45614.36,1,268957.96
CUST00547,3,13780.97,1,416252.25
CUST00547,4,6159.98,0,140918.76
CUST00547,5,47654.59,1,366044.71
CUST00547,6,28440.23,1,147470.79
CUST00548,1,9932.67,0,459591.84
CUST00548,2,10397.33,1,246627.78
CUST00548,3,8908.87,0,496538.63
CUST00548,4,37923.52,1,484219.79
CUST00548,5,41163.85,0,396660.13
CUST00548,6,37731.27,1,78363.6
CUST00549,1,20090.17,1,315311.97
CUST00549,2,28077.99,1,353404.9
CUST00549,3,19166.45,1,216688.81
CUST00549,4,46956.56,1,158763.6
CUST00549,5,42864.4,0,418817.52
CUST00549,6,33173.64,0,313642.52
CUST00550,1,16066.12,1,188104.53
CUST00550,2,47442.31,0,97839.15
CUST00550,3,26155.19,1,406934.43
CUST00550,4,38010.23,1,65895.96
CUST00550,5,33564.77,1,475416.38
CUST00550,6,43572.06,0,107094.54
CUST00551,1,24544.35,1,278868.58
CUST00551,2,14384.61,0,19406.36
CUST00551,3,35959.17,1,190145.11
CUST00551,4,31275.45,0,174351.89
CUST00551,5,28870.75,0,438944.83
CUST00551,6,42831.13,1,333987.9
CUST00552,1,27059.99,0,196105.03
CUST00552,2,21070.75,1,147708.61
CUST00552,3,14851.87,1,209797.01
CUST00552,4,25122.78,0,331209.09
CUST00552,5,10211.86,1,478157.76
CUST00552,6,34727.58,1,348484.29
CUST00553,1,36716.85,1,420060.41
CUST00553,2,43880.42,1,206001.46
CUST00553,3,15568.7,1,133961.93
CUST00553,4,14679.78,1,30401.63
CUST00553,5,39730.94,1,337494.52
CUST00553,6,23505.31,1,212599.64
CUST00554,1,16731.47,1,134158.62
CUST00554,2,37768.41,1,318133.1
CUST00554,3,7053.28,1,204905.77
CUST00554,4,30762.76,0,268006.55
CUST00554,5,40079.84,1,473938.9
CUST00554,6,32598.68,1,64607.67
CUST00555,1,29289.53,0,10558.85
CUST00555,2,22063.47,0,166644.04
CUST00555,3,20871.53,1,31732.39
CUST00555,4,7214.68,0,181048.88
CUST00555,5,13929.79,0,419074.53
CUST00555,6,22798.68,0,114667.23
CUST00556,1,41057.84,1,165751.06
CUST00556,2,14702.68,0,124351.87
CUST00556,3,5613.84,1,377560.91
CUST00556,4,28694.99,1,198968.7
CUST00556,5,26820.5,0,141544.86
CUST00556,6,6091.0,0,386205.82
CUST00557,1,16128.89,1,374957.7
CUST00557,2,41584.81,1,327637.98
CUST00557,3,10903.69,0,438310.82
CUST00557,4,43789.27,1,36945.12
CUST00557,5,37495.08,0,207690.01
CUST00557,6,5663.38,1,302435.93
CUST00558,1,11833.14,0,294097.9
CUST00558,2,22600.58,1,429651.53
CUST00558,3,40314.73,1,256177.82
CUST00558,4,6054.44,1,229452.82
CUST00558,5,9485.56,0,288100.59
CUST00558,6,21946.13,1,46531.2
CUST00559,1,48509.88,1,139278.95
CUST00559,2,17799.03,0,266601.95
CUST00559,3,16007.63,1,496576.98
CUST00559,4,37740.09,1,381350.19
CUST00559,5,37156.04,1,112030.43
CUST00559,6,48883.58,1,385602.9
CUST00560,1,25118.84,1,281576.63
CUST00560,2,33926.84,1,71885.63
CUST00560,3,33346.12,1,47694.52
CUST00560,4,12616.51,1,296704.77
CUST00560,5,8774.99,1,308244.24
CUST00560,6,26308.16,0,419825.0
CUST00561,1,39226.17,1,383704.24
CUST00561,2,16341.07,1,370255.56
CUST00561,3,42544.55,1,160721.49
CUST00561,4,30439.06,1,435713.96
CUST00561,5,17066.52,0,377518.97
CUST00561,6,40761.31,1,249907.73
CUST00562,1,48176.39,0,160918.98
CUST00562,2,36899.07,1,277403.62
CUST00562,3,38285.82,0,40717.15
CUST00562,4,9726.97,0,38752.22
CUST00562,5,10727.71,1,81046.56
CUST00562,6,38666.69,0,98683.81
CUST00563,1,44138.71,1,19530.97
CUST00563,2,24088.2,0,313082.46
CUST00563,3,28606.51,0,374496.72
CUST00563,4,29618.83,1,4629.26
CUST00563,5,10291.25,1,359971.5
CUST00563,6,44610.18,1,261240.05
CUST00564,1,32679.52,1,281905.19
CUST00564,2,12467.56,1,261625.62
CUST00564,3,14200.78,1,475997.68
CUST00564,4,21706.4,1,125619.68
CUST00564,5,25829.61,1,463539.8
CUST00564,6,37405.86,0,82119.11
CUST00565,1,37178.66,1,4910.59
CUST00565,2,23733.63,0,235246.72
CUST00565,3,49698.96,1,155920.25
CUST00565,4,13445.35,0,46923.92
CUST00565,5,25636.71,1,30553.89
CUST00565,6,26091.23,0,33386.0
CUST00566,1,33635.46,0,172478.72
CUST00566,2,5635.83,0,137290.31
CUST00566,3,41933.95,1,292234.19
CUST00566,4,18758.76,1,383494.42
CUST00566,5,47043.86,1,270508.5
CUST00566,6,34671.54,1,296319.56
CUST00567,1,9633.93,0,139992.77
CUST00567,2,16832.19,1,63352.04
CUST00567,3,28504.3,0,383027.17
CUST00567,4,19857.21,1,302387.6
CUST00567,5,48499.65,0,435668.29
CUST00567,6,35082.36,1,104653.36
CUST00568,1,5120.19,0,494543.61
CUST00568,2,9110.22,1,73245.83
CUST00568,3,12416.83,1,161668.94
CUST00568,4,45317.9,1,68487.46
CUST00568,5,41325.55,1,332421.11
CUST00568,6,19719.02,1,380003.71
CUST00569,1,15834.78,1,188654.78
CUST00569,2,22348.84,1,177495.82
CUST00569,3,42739.22,1,265342.75
CUST00569,4,44747.85,0,477680.06
CUST00569,5,47547.05,1,355673.84
CUST00569,6,42794.42,1,220823.41
CUST00570,1,36279.49,1,342683.79
CUST00570,2,30105.73,1,326046.06
CUST00570,3,13010.56,1,427686.16
CUST00570,4,39683.52,1,364245.75
CUST00570,5,14620.1,1,438147.42
CUST00570,6,46427.28,0,191228.71
CUST00571,1,13055.25,0,497719.21
CUST00571,2,13812.62,1,263001.3
CUST00571,3,5252.65,1,164225.77
CUST00571,4,45996.83,1,251396.68
CUST00571,5,5584.75,1,16764.1
CUST00571,6,17372.81,1,199147.0
CUST00572,1,49808.2,0,126518.98
CUST00572,2,33137.17,1,411662.85
CUST00572,3,43843.34,1,498615.79
CUST00572,4,33450.8,1,86885.48
CUST00572,5,38747.12,0,375293.17
CUST00572,6,41334.38,1,184766.93
CUST00573,1,32581.42,0,76595.88
CUST00573,2,38128.83,0,41412.31
CUST00573,3,42532.9,1,28024.0
CUST00573,4,33686.52,1,157118.28
CUST00573,5,43605.06,1,491701.71
CUST00573,6,13738.21,1,368726.82
CUST00574,1,19969.92,0,424115.01
CUST00574,2,19241.61,0,84606.77
CUST00574,3,49382.16,0,472150.49
CUST00574,4,28235.32,0,201586.54
CUST00574,5,42697.25,0,30741.7
CUST00574,6,13682.3,1,73756.97
CUST00575,1,16998.62,0,221699.44
CUST00575,2,17398.65,0,344358.35
CUST00575,3,23416.32,0,373414.21
CUST00575,4,42703.69,1,155582.26
CUST00575,5,30225.17,1,170726.25
CUST00575,6,30567.8,0,43047.62
CUST00576,1,46862.28,1,58130.85
CUST00576,2,9075.28,0,43208.83
CUST00576,3,19287.56,0,482882.8
CUST00576,4,39502.52,1,108762.93
CUST00576,5,21853.83,1,438599.19
CUST00576,6,47445.68,1,418654.16
CUST00577,1,33904.28,0,373704.22
CUST00577,2,38214.97,1,26667.65
CUST00577,3,36766.13,0,139481.7
CUST00577,4,30426.8,1,112980.19
CUST00577,5,13471.04,0,88556.04
CUST00577,6,18271.96,0,219799.16
CUST00578,1,9158.54,1,289348.08
CUST00578,2,20698.66,0,261521.37
CUST00578,3,42327.5,0,415865.22
CUST00578,4,6652.9,1,192840.35
CUST00578,5,29207.7,0,496877.82
CUST00578,6,24523.4,0,405454.16
CUST00579,1,40832.21,0,171090.58
CUST00579,2,48582.07,1,414928.84
CUST00579,3,40743.28,1,256636.23
CUST00579,4,14482.49,0,233844.1
CUST00579,5,6415.16,1,258514.91
CUST00579,6,33400.11,1,69907.64
CUST00580,1,31406.93,1,281884.71
CUST00580,2,34623.72,1,161186.02
CUST00580,3,9707.58,1,434664.55
CUST00580,4,5355.42,1,237747.96
CUST00580,5,20150.23,1,93555.76
CUST00580,6,21110.2,0,233420.62
CUST00581,1,13377.23,1,219504.36
CUST00581,2,32747.55,1,287982.6
CUST00581,3,24573.58,1,236786.04
CUST00581,4,15961.49,0,186607.39
CUST00581,5,20204.52,0,200576.55
CUST00581,6,6805.8,0,381586.5
CUST00582,1,45538.95,1,53927.66
CUST00582,2,24165.24,1,476990.97
CUST00582,3,23033.76,1,82012.98
CUST00582,4,12487.31,1,443297.62
CUST00582,5,48435.6,1,99231.07
CUST00582,6,48759.25,0,64945.41
CUST00583,1,19991.62,1,485162.56
CUST00583,2,18917.31,0,400744.81
CUST00583,3,25642.11,0,230293.86
CUST00583,4,34637.39,0,441477.37
CUST00583,5,18557.71,1,92296.83
CUST00583,6,43599.3,1,45083.45
CUST00584,1,16012.96,0,277674.12
CUST00584,2,39902.38,1,238672.04
CUST00584,3,20512.03,1,274914.54
CUST00584,4,22732.13,0,456416.52
CUST00584,5,35079.66,1,353112.05
CUST00584,6,39337.53,1,193786.96
CUST00585,1,19326.05,0,199941.78
CUST00585,2,19720.03,1,409895.54
CUST00585,3,37866.74,1,298469.44
CUST00585,4,29035.18,1,244154.66
CUST00585,5,38319.31,1,13448.13
CUST00585,6,44851.47,0,383921.96
CUST00586,1,21610.97,1,250727.97
CUST00586,2,5071.62,1,375842.23
CUST00586,3,46156.37,0,115036.74
CUST00586,4,27497.74,1,105616.17
CUST00586,5,24593.03,1,192033.27
CUST00586,6,13094.4,0,142482.06
CUST00587,1,22406.7,1,17413.33
CUST00587,2,48133.07,1,89758.98
CUST00587,3,22919.73,1,417116.25
CUST00587,4,25921.52,1,173143.43
CUST00587,5,37970.18,0,431233.24
CUST00587,6,41159.76,1,80441.89
CUST00588,1,10793.28,1,191995.14
CUST00588,2,25461.14,1,326908.62
CUST00588,3,35158.77,1,385679.83
CUST00588,4,18632.95,1,371032.5
CUST00588,5,10218.13,1,251030.79
CUST00588,6,40145.16,0,167531.75
CUST00589,1,29076.09,1,55836.07
CUST00589,2,13047.78,1,265855.81
CUST00589,3,22256.23,0,40004.56
CUST00589,4,5313.05,0,295076.51
CUST00589,5,13892.59,1,363814.38
CUST00589,6,25474.52,1,232381.59
CUST00590,1,6793.0,1,230125.36
CUST00590,2,7253.31,1,343193.82
CUST00590,3,16354.71,1,337498.14
CUST00590,4,39507.52,1,271374.25
CUST00590,5,13042.77,1,208530.12
CUST00590,6,25104.66,1,317991.35
CUST00591,1,31810.05,1,365952.16
CUST00591,2,28907.08,1,124313.36
CUST00591,3,8782.11,1,63027.31
CUST00591,4,11508.99,1,215550.27
CUST00591,5,17361.33,1,344495.98
CUST00591,6,15984.53,0,410242.82
CUST00592,1,30608.07,1,38268.07
CUST00592,2,21775.79,0,304676.75
CUST00592,3,37571.46,1,190956.5
CUST00592,4,49111.99,1,168886.37
CUST00592,5,33653.35,1,211264.95
CUST00592,6,6007.26,0,128429.0
CUST00593,1,34380.29,1,418426.66
CUST00593,2,24504.59,1,396822.4
CUST00593,3,30690.28,1,307790.74
CUST00593,4,29262.09,0,347128.57
CUST00593,5,7197.4,1,236459.2
CUST00593,6,39232.36,1,137393.38
CUST00594,1,35998.85,0,138426.91
CUST00594,2,35214.78,1,199335.32
CUST00594,3,13156.72,1,136339.7
CUST00594,4,23323.23,1,391025.29
CUST00594,5,34574.58,1,133526.64
CUST00594,6,31958.58,0,159079.7
CUST00595,1,14959.57,1,354504.25
CUST00595,2,14947.6,1,143915.66
CUST00595,3,37041.51,1,293957.08
CUST00595,4,33564.77,1,270728.96
CUST00595,5,26402.13,1,6283.61
CUST00595,6,20326.82,1,411314.35
CUST00596,1,11830.04,0,249487.32
CUST00596,2,28950.82,0,336492.98
CUST00596,3,16506.17,1,330349.25
CUST00596,4,30709.1,1,315692.03
CUST00596,5,30259.66,1,41546.0
CUST00596,6,38660.49,1,184595.73
CUST00597,1,18132.04,1,225749.59
CUST00597,2,26032.1,0,312431.35
CUST00597,3,12503.04,1,282446.22
CUST00597,4,23692.68,1,375694.2
CUST00597,5,17774.95,0,245378.44
CUST00597,6,15562.34,1,65848.69
CUST00598,1,32320.48,1,48489.91
CUST00598,2,14823.74,1,285372.51
CUST00598,3,13038.01,0,383437.32
CUST00598,4,49297.22,1,275035.18
CUST00598,5,20841.11,0,209090.0
CUST00598,6,31966.18,1,385249.84
CUST00599,1,33362.4,0,442378.93
CUST00599,2,48210.77,0,158887.55
CUST00599,3,29103.22,1,112549.61
CUST00599,4,23178.47,1,143141.71
CUST00599,5,46604.76,0,461955.28
CUST00599,6,12993.2,1,1668.69
CUST00600,1,42343.98,1,328095.31
CUST00600,2,35750.83,1,191676.71
CUST00600,3,34389.69,1,205146.9
CUST00600,4,33638.76,1,112096.31
CUST00600,5,32436.77,1,499454.94
CUST00600,6,31980.57,0,204387.63
CUST00601,1,6027.51,1,124970.38
CUST00601,2,30618.78,1,342181.53
CUST00601,3,47833.07,1,371482.69
CUST00601,4,44758.06,0,194669.69
CUST00601,5,28010.1,0,425154.51
CUST00601,6,12262.07,1,361530.05
CUST00602,1,15769.19,1,468570.44
CUST00602,2,46462.36,1,66325.03
CUST00602,3,7916.58,1,103503.64
CUST00602,4,25753.08,0,341835.55
CUST00602,5,24964.39,0,398376.78
CUST00602,6,48776.24,1,320689.63
CUST00603,1,41165.91,1,436042.73
CUST00603,2,45899.54,0,231106.12
CUST00603,3,48311.33,1,374304.29
CUST00603,4,35691.06,1,433531.36
CUST00603,5,49799.05,1,35182.81
CUST00603,6,23769.03,1,441678.52
CUST00604,1,29180.37,0,388298.26
CUST00604,2,34119.02,1,357382.11
CUST00604,3,24733.45,0,29893.13
CUST00604,4,41524.81,0,384380.76
CUST00604,5,21351.8,0,463694.95
CUST00604,6,33317.07,1,214294.27
CUST00605,1,10582.56,0,423535.19
CUST00605,2,39107.32,1,376788.93
CUST00605,3,10030.27,0,183232.25
CUST00605,4,34544.16,0,456487.3
CUST00605,5,40799.89,0,132253.85
CUST00605,6,19851.16,0,37034.78
CUST00606,1,45463.79,1,376251.24
CUST00606,2,39064.13,1,147646.03
CUST00606,3,25010.24,1,349780.84
CUST00606,4,30570.4,1,17872.32
CUST00606,5,11300.94,1,144215.22
CUST00606,6,14945.97,1,281769.72
CUST00607,1,37121.14,1,472395.96
CUST00607,2,12123.61,0,152370.68
CUST00607,3,37088.55,0,147439.81
CUST00607,4,38467.99,0,64276.54
CUST00607,5,32335.22,1,128652.88
CUST00607,6,15256.31,0,291615.19
CUST00608,1,11676.35,1,129710.59
CUST00608,2,37451.27,0,435116.28
CUST00608,3,28256.81,1,309230.0
CUST00608,4,12668.46,1,321925.76
CUST00608,5,31421.09,1,157148.12
CUST00608,6,21846.32,1,324188.25
CUST00609,1,44185.2,1,87693.68
CUST00609,2,45371.01,1,334372.41
CUST00609,3,7913.87,0,154654.14
CUST00609,4,15093.95,1,304320.62
CUST00609,5,37794.28,1,324998.33
CUST00609,6,21042.57,1,284704.0
CUST00610,1,33738.65,1,419988.57
CUST00610,2,43058.57,1,449067.34
CUST00610,3,38362.0,1,332122.04
CUST00610,4,22932.11,1,476014.13
CUST00610,5,27833.74,1,276642.24
CUST00610,6,29063.92,0,268864.55
CUST00611,1,8575.13,1,223316.43
CUST00611,2,28532.7,0,128036.04
CUST00611,3,38274.61,0,468166.72
CUST00611,4,43588.52,0,344818.73
CUST00611,5,25522.97,1,489688.75
CUST00611,6,16959.35,1,45679.6
CUST00612,1,13550.64,1,453070.48
CUST00612,2,10964.7,1,30432.56
CUST00612,3,15241.38,1,380840.25
CUST00612,4,26477.7,1,268466.82
CUST00612,5,40163.57,1,395008.06
CUST00612,6,8287.45,1,58203.2
CUST00613,1,8752.38,0,49937.95
CUST00613,2,31521.91,1,243615.33
CUST00613,3,30619.82,1,214877.82
CUST00613,4,45724.5,0,443258.74
CUST00613,5,39982.81,0,294468.77
CUST00613,6,33571.96,1,496118.84
CUST00614,1,16328.65,1,300677.07
CUST00614,2,27167.23,0,164319.7
CUST00614,3,26747.58,1,475717.85
CUST00614,4,18483.68,1,124511.0
CUST00614,5,17387.98,1,251531.14
CUST00614,6,33166.48,1,488614.5
CUST00615,1,47556.37,1,3258.64
CUST00615,2,45201.52,1,235253.16
CUST00615,3,12340.89,1,380218.91
CUST00615,4,35283.93,1,462647.67
